"tgrep.id","sentence_bnb","response_goodsentence","Mean","YMin","YMax"
"168860:102","wel-, i guess it kind of borders on where, i mean what do you value  more. the invasion of, uh, the person's privacy or the possible danger to, you know, other people but not both.","bad bnb sentence",3.16666666666667,1.16666666666667,5.33333333333333
"18501:69","but, um, the water usage, you know, they try  to limit , even though there's three or four streams but not both that  flow into it,","bad bnb sentence",3.16666666666667,1.33333333333333,5
"26057:89","well, having, having been out of the credit game for some years now, i've gotten used to  either paying in cash or not getting it but not both.","bad bnb sentence",3.16666666666667,1.16666666666667,5.16666666666667
"26538:60","we won't, we don't, we won't get the recorder or the, uh, system but not both to shut us off, uh, tonight.","bad bnb sentence",3.16666666666667,1.5,5.16666666666667
"63755:97","i thought maybe they would convert to, uh, metric back when they went to the fifty-five mile an hour speed limit , because what is it  fifty-six or fifty-seven's a hundred, uh, qua-, a hundred kilometers but not both,","bad bnb sentence",3.16666666666667,1.33333333333333,5.33333333333333
"7486:45","they're real liberal now and to where probably fifty or a hundred years ago but not both, um, the democrat party being liberal like they are now, you know, would never be thought of  ,","bad bnb sentence",3.16666666666667,1.66666666666667,5
"113845:53","the biggest, you know, the biggest outlaid expense has always been either wars or defense but not both.","good bnb sentence",3.2,2.1,4.4
"128736:29","but we never actually went out and measured anything or did anything on one system but not both.","good bnb sentence",3.2,1.6,4.8
"13821:162","uh, i, i don't have a, other than, than a reading and, and male perspective on, on the ver-, on the biological urges involved relative to being a mother or not but not both.","good bnb sentence",3.2,1.2,5.2
"151762:61","it's burned  so completely, that you don't have any, uh, nitrous oxides, uh, or oxides of nitrogen but not both, uh, to, uh, form  because of, by virtue of the very combustion process of the diesel engine, because diesel oil is, uh, is not very volatile. you know, where gasoline, if you leave a little pail of gasoline out before long it's gone .","good bnb sentence",3.2,1.8,4.6
"15370:23","oh, i've done maybe four or five but not both.","good bnb sentence",3.2,1.6,5
"165157:25","they issued a recall because of improper shielding or possibly other problems with floppy drive but not both.","good bnb sentence",3.2,2.1,4.3
"19289:87","but i don't believe that he, in this first pass around, you know,  being the first one  to really turn things around or attempt  to but not both is going  to be allowed  to get away with it either.","good bnb sentence",3.2,2,4.4
"28706:47","we find it hard to believe   sometimes, or hard to understand but not both  when, uh, we work for a computer company , and, uh,","good bnb sentence",3.2,1.2,5.2
"36021:57","and, and there's probably, there's easily probably six or seven times that amount being spent on the bureaucracy but not both.","good bnb sentence",3.2,1.8,5.2
"51527:40","and i want  to say her daughter was like six or seven but not both, right around first, second grade.","good bnb sentence",3.2,1.6,4.8
"55886:44","since we live here and we all  benefit, rich, poor or in between but not both, uh, there are benefits even for those who  have it the hardest.","good bnb sentence",3.2,1.2,5.4
"59616:52","and it  doesn't matter what restrictions you put  on that type of weapon or a class three firearm but not both.","good bnb sentence",3.2,1.6,5.4
"87739:34","although she, herself, had never really accepted jesus or gone through any of the other, uh, christian, uh, portions of, of the faith, repentance, baptisms, et cetera, et cetera. she had always felt a very strong, uh, leaning in this direction but not both.","good bnb sentence",3.2,1.6,5.205
"150988:24","but it's just whether the prosecutor or the defense attorney feels like, you know but not both,","bad bnb sentence",3.2,2,4
"160000:141","and, uh, i guess, uh, first and foremost, it, really it's a question of what  the student wants  to have  in the way of a career and then, uh, uh, which colleges or universities but not both  can best offer that program,","bad bnb sentence",3.2,1.6,5.4
"168510:23","they don't execute anybody in britain or france but not both.","bad bnb sentence",3.2,1.2,5.4
"19289:87","but i don't believe that he, in this first pass around, you know,  being the first one  to really turn things around or attempt  to but not both is going  to be allowed  to get away with it either.","bad bnb sentence",3.2,1.6,5.4
"36021:57","and, and there's probably, there's easily probably six or seven times that amount being spent on the bureaucracy but not both.","bad bnb sentence",3.2,1.4,5
"36975:25","if they can get the army, or the military but not both to sway to their side, i think that, uh,  it will be on the way out eventually.","bad bnb sentence",3.2,1,5.6
"48254:34","the, the crime is not any better or any worse but not both,","bad bnb sentence",3.2,1.2,5.4
"50514:57","we're, we're going  to become dependent on these other folks sooner or later but not both.","bad bnb sentence",3.2,1,5.6
"54841:46","do you go by the ads  when you look at them , or the reviews but not both.","bad bnb sentence",3.2,1.8,4.4
"59327:20","because if you have two or three kids but not both, by the, e-, way the inflation's going  i think a woman's always going  to have  to work","bad bnb sentence",3.2,1.2,5.4
"84000:35","it almost costs so much  to fix anything or do anything with it, you're just better off  buying another car but not both.","bad bnb sentence",3.2,1.2,5.2
"99028:72","so we don't know what  is really going on, what  is, uh, really the range of sentences or awards but not both that  are, uh, are actually, uh, in the end applied .","bad bnb sentence",3.2,1.2,5.2
"99475:12","i visited once or twice but not both.","bad bnb sentence",3.2,1.2,5.4
"12033:60","i mean, what do you think we can, uh, i guess  as individuals or as a group but not both, do  about, uh, air pollution..","good bnb sentence",3.22222222222222,1.77777777777778,4.88888888888889
"41788:38","so i was always fighting against the idea of looking tailored or manish but not both,","good bnb sentence",3.22222222222222,2.22222222222222,4.22222222222222
"43673:83","i just go  to be entertained  and and not really interested in some of the, like the terminator or some of the schwarzenegger stuff but not both.","bad bnb sentence",3.22222222222222,2.33333333333333,4.22222222222222
"140027:33","i guess we didn't have it high enough or he didn't get hit  in just the right spot but not both,","good bnb sentence",3.25,2.25,4.5
"14012:39","you know, kids seem like when they get ten or twelve but not both years old  they fall out of that,","good bnb sentence",3.25,1.5,5.75
"145167:70","uh, are you going  to, uh, put your son in child care in a, a year or two but not both.","good bnb sentence",3.25,1.5,5
"145587:30","and yours is at, you know, eighteen or nineteen percent but not both.","good bnb sentence",3.25,1.75,4.5
