"tgrep.id","sentence_bnb","response_goodsentence","Mean","YMin","YMax"
"113961:67","and the federal came in and said, hey, you know, you have either got  to build more prisons or let people go but not both.","bad bnb sentence",0.553333333333333,0.17,0.93
"149345:54","well, do you live, you, you in a house, or a place but not both where you, uh,","bad bnb sentence",0.553333333333333,0.22,0.77
"163718:34","but they're not in it  to say anything or give a message which  is what they were do- but not both,","good bnb sentence",0.554,0.21,0.902
"153451:44","i guess i kind of do a similar thing. more, uh, medium or longer range but not both.","good bnb sentence",0.554444444444444,0.418833333333333,0.712222222222222
"14639:25","but, um, they have about four or five but not both different prices  now, that they're structuring it with ,","good bnb sentence",0.555,0.351666666666667,0.750895833333333
"160310:27","and i'm not sure if kroger does or not but not both.","good bnb sentence",0.555,0.11,1
"140143:61","and, and, uh, we went down to canton one time oh, gosh, two or three years ago now but not both,","bad bnb sentence",0.555,0.253333333333333,0.840125
"46151:81","and they had  to kick. and, uh,  to know whether we were going  to win the game or lose a game but not both because they got one point ahead of us.","good bnb sentence",0.556,0.262,0.852
"56899:10","like three or four percent but not both of australians don't vote","good bnb sentence",0.556,0.238,0.878
"58865:50","and, um, the sticky buns, of course, would last, you know three or four days but not both.","good bnb sentence",0.556,0.32975,0.766
"130589:20","and i went to a vineyard or two but not both in germany.","good bnb sentence",0.556666666666667,0.291666666666667,0.815041666666667
"164864:140","and the, the problem with that is then, then, then people will either, the rich people will either pull their kids out of the public school and put them in private schools or they'll move farther away  to get better schools but not both.","bad bnb sentence",0.556666666666667,0.2,0.86
"74729:93","and it  was absolutely clear that if you could get your book adopted  by texas, then you had a built-in market because there were only about three or four but not both textbooks in each subject","bad bnb sentence",0.556666666666667,0.29,0.89
"68148:38","they just, uh, started it again, too just late, or, within the past few years but not both.","good bnb sentence",0.5575,0.22,0.895
"141145:35","that is why we only do it once every five or ten years but not both .","good bnb sentence",0.558,0.192,0.92
"8967:44","if we have a problem with our connection and get disconnected  some time or other but not both, don't worry about it.","bad bnb sentence",0.558,0.196,0.9005
"13410:53","being a professional and, of course, you probably belong to one or more but not both professional organizations,","good bnb sentence",0.558333333333333,0.188333333333333,0.881666666666667
"143084:47","like, would you go over and spend a lot of time in one place, or travel to whole bunch of different places but not both in one week.","good bnb sentence",0.55875,0.30621875,0.7775625
"47341:85","but i don't think i ever see it except when i go  get out of the city and go  camping in the desert or in, in the mountains but not both .","good bnb sentence",0.56,0.322785714285714,0.8115
"141002:47","and that's kind of like a special time for just myself and my little girl or myself and my son but not both,","good bnb sentence",0.56,0.406666666666667,0.738916666666667
"152640:26","and when you send it to washington or send it to your state capitol but not both , uh, a lot of it stays there","good bnb sentence",0.56,0.341392857142857,0.810035714285714
"31180:140","and, uh, you know, i, i've, in hindsight, seen some things that i wished that, you know, i had done something about  that  was, you know, within my power or, uh, you know, wish that in some ways we, as parents, had more control over what 's happening up there, you know, type thing but not both.","good bnb sentence",0.56,0.363333333333333,0.745
"50680:36","what do you think  about the, uh, peace corps or public service commitment but not both.","good bnb sentence",0.56,0.178,0.942
"157526:224","some of them did say that, you know, when they were the only one left opposing the verdict , uh, you know, everyone was getting on them so, so heavily that eventually they just gave in  knowing that nothing they could do  could stop it from either being the verdict everyone else was trying for  or a hung jury but not both because the one vote doesn't mean anything except the ability to not have a verdict.","bad bnb sentence",0.56,0.32,0.8
"169332:97","and the view that i would rather take  is that there's a different amount of information you need  when you're particularly interested in a topic or, uh, particularly interested in  buying something as a, you know as a hobbyist  versus when you want  to go out and buy a blender because you need  to mix things but not both .","bad bnb sentence",0.56,0.56,0.56
"23449:67","and maybe instead of, of, uh, just kind of blowing it off just spend a day or a day and a half but not both like most folks do, maybe we should commit  to spend a week,","bad bnb sentence",0.561666666666667,0.303333333333333,0.77
"165010:22","it's probably a japanese  or a burmese  company but not both owning and hiring people in the u s.","good bnb sentence",0.5625,0.35496875,0.76
"140815:62","you know, maybe you nee-, you can get it signed  up this spring or summer but not both for some of the dog obedience classes.","good bnb sentence",0.562857142857143,0.345714285714286,0.834464285714286
"175063:135","and when you have two kids in that class that  constantly keeps ca-, the class in an uproar and you're not at liberty  to do something about it, other than give them on campus isolation or send them to the principal's office but not both . it it, you know, it can, it can really be bad.","good bnb sentence",0.562857142857143,0.307071428571429,0.802857142857143
"109881:25","is it one you're renting or buying but not both .","bad bnb sentence",0.563333333333333,0.353333333333333,0.783333333333333
"145555:164","if you've got a pretty good rating, uh, credit rating you can call your in-, you know, your, your card, wherever you got your card from  and tell them, hey, either drop my rates or drop my, you know, uh annual fees but not both.","bad bnb sentence",0.563333333333333,0.26,0.87
"26479:17","it's the thirty-five or forty thousand dollar one, whatever it is but not both ,","bad bnb sentence",0.563333333333333,0.39,0.79
"169332:97","and the view that i would rather take  is that there's a different amount of information you need  when you're particularly interested in a topic or, uh, particularly interested in  buying something as a, you know as a hobbyist  versus when you want  to go out and buy a blender because you need  to mix things but not both .","good bnb sentence",0.56375,0.34875,0.7725
"150028:44","so i don't know if i could have taken it to another retailer or not but not both.","bad bnb sentence",0.564,0.212,0.874
"142177:29","but uh, even my first, uh, eight or nine years but not both of working, i camped almost all of the time because i was in construction.","good bnb sentence",0.565,0.195,0.875
"4799:38","and they're still let  out on the street after one or two years but not both.","bad bnb sentence",0.565,0.236666666666667,0.880041666666667
"6291:93","i, i, fr-, you know, i, i debate about whether it's really good or not but not both, you know.","bad bnb sentence",0.565,0.52,0.61
"36021:57","and, and there's probably, there's easily probably six or seven times that amount being spent on the bureaucracy but not both.","good bnb sentence",0.565,0.32125,0.79765625
