tgrep.id,proportion_goodsentence,Sentence_BNB,Mean,YMin,YMax,Opt_BNB,Better_BNB,Weird,Weird_Category,notes,
40595:16,0.421052632,"it took us two or three but not both different people� to find,",0.328947368,0.203118421,0.442118421,TRUE,-,TRUE,and_noncompete,,
4095:16,0.555555556,"i read about two or three but not both novels a week, in addition to all the technical stuff.",0.545555556,0.33775,0.729055556,TRUE,-,TRUE,and_noncompete,4095:16:00,
41388:23,0.555555556,"i think there was four or five different people, that� would call, you know, some of them, if they didn't have their addresses and all on them but not both,",0.378888889,0.189944444,0.584472222,FALSE,"i think there was four or five different people but not both, that� would call, you know, some of them, if they didn't have their addresses and all on them,",TRUE,and_noncompete,,
35761:57,0.777777778,"he said, you're going� to get a car that 's got flood damage or hail damage but not both.",0.536666667,0.334416667,0.747888889,TRUE,-,FALSE,-,,
41511:66,0.666666667,"and they charged us, i think it was like, it was like� five or six dollars but not both, i can't remember exactly, you know, that we paid� for the book to be printed .",0.665555556,0.42,0.873416667,TRUE,-,TRUE,and_noncompete,,
34204:16,0.888888889,it was about four or five years ago but not both.,0.537777778,0.268888889,0.785611111,TRUE,-,FALSE,-,,
131688:137,0.666666667,"and my mother who  is now, he's, my stepfather is dead, but my mother who  is now seventy-one, i can remember her being, i believe  a sixteen  or a fourteen  handicap but not both,",0.538888889,0.346638889,0.738972222,TRUE,-,FALSE,-,,
41706:73,0.555555556,"because maybe they, those are not the clothes that� are the most, uh, appealing to you, or the most, uh, complimentary to you but not both.",0.572222222,0.424986111,0.720625,TRUE,-,TRUE,downward_entailing,,
99865:30,0.444444444,"i was way out to the west maybe four or five miles but not both from, from the city limits",0.538888889,0.300805556,0.774444444,TRUE,-,TRUE,and_noncompete,,
6480:57,0.789473684,"but it should be a standard and, and not left  up to either the whim or the current overhead rate t-, uh, that 's running in each department but not both.",0.541052632,0.412092105,0.664763158,FALSE,"but it should be a standard and, and not left  up to either the whim or the current overhead rate but not both t-, uh, that 's running in each department.",TRUE,downward_entailing,6480:57:00,
42077:97,0.888888889,"but gosh, you know, we're keeping, you know we're, we're keeping these men in prison for fifteen or twenty years but not both on death row, and not doing anything with them,",0.503333333,0.275555556,0.742222222,TRUE,-,TRUE,disfluent_utterance,,
42190:40,0.333333333,"men� breaking in, uh, to houses and taking, or a man but not both, they, they think it's the same person, taking, uh, little girls right straight out of their beds at night. and, ku-, you know, breaking in, obviously watching them in the house, because they're breaking into the right window, you know, the little girl's bedroom. and taking them out, putting them in a car and driving them out and taking them out and molesting them and then bringing them back and throwing them back in their own front yards.",0.354444444,0.161111111,0.577777778,TRUE,-,TRUE,disfluent_utterance,,
42508:50,0.777777778,"if, if you're going� to hunt with it, or if you're going� to do sport shooting but not both you can wait a week.",0.461111111,0.302194444,0.634472222,TRUE,-,TRUE,disfluent_utterance,,
42553:48,0.789473684,"i don't think they're going� to go to a gun store or pawn shop but not both and get it the right way when there's a check ,",0.522631579,0.391026316,0.668973684,TRUE,-,TRUE,downward_entailing,,
42766:91,0.684210526,"because i started� shooting, my dad started� letting me shoot like a little air b b gun, when i was probably five or six years old but not both .",0.497894737,0.353157895,0.643184211,TRUE,-,TRUE,and_noncompete,,
42958:70,0.222222222,"but, boy if someone did break in, i don't, i don't know that i could or would even grab it but not both.",0.402222222,0.16775,0.67225,TRUE,-,TRUE,downward_entailing,,
45498:63,0.333333333,"my daughter had a, like a little goldfish, a about a year or two ago but not both.",0.541111111,0.418888889,0.667805556,TRUE,-,FALSE,-,,
43216:36,0,"and we got rid� of them, believe it or not, with smoke bombs, which� is just about impossible to do but not both ,",0.276666667,0.108888889,0.46675,FALSE,"and we got rid� of them, believe it or not but not both, with smoke bombs, which� is just about impossible to do,",TRUE,and_noncompete,,
65878:34,0.888888889,"because i think it's all funded, either state or federally funded but not both.",0.541111111,0.321055556,0.751277778,TRUE,-,FALSE,-,,
43673:83,0.555555556,"i just go� to be entertained� and and not really interested in some of the, like the terminator or some of the schwarzenegger stuff but not both.",0.495555556,0.300972222,0.681138889,TRUE,-,TRUE,downward_entailing,,
43724:70,0.333333333,"if i ever get the hankering� to see something, i've got, i don't know, maybe about thirty or forty movies but not both.",0.606666667,0.398888889,0.787833333,TRUE,-,TRUE,and_noncompete,,
43991:16,0.555555556,"are you talking, outside or inside but not both.",0.75,0.614416667,0.868347222,TRUE,-,TRUE,downward_entailing,question,
44249:62,0.555555556,"i'm, i'm really wondering whether that's going� it settle down or not but not both,",0.531111111,0.338805556,0.716666667,TRUE,-,TRUE,and_noncompete,,
44437:69,0.666666667,"i think they tend� to be more educated, much more, educated than, than africa or the latin american but not both countries.",0.186666667,0.042222222,0.393333333,TRUE,-,TRUE,downward_entailing,,
165932:19,0.666666667,"because there was an article or a story but not both done awhile ago that, uh, trash, uh, the telephone books are the type of thing that don't break down over a long period of time.",0.542222222,0.323333333,0.767861111,TRUE,-,FALSE,-,,
44672:63,1,"and she knew whether to, to, to quietly come up to me or to just run and knock me over but not both.",0.532222222,0.337777778,0.72,TRUE,-,TRUE,and_noncompete,,
19728:70,0.777777778,where's some reference to this goddamn state of texas and the role that they played  either leading up to  or in  the civil war but not both .,0.545555556,0.295472222,0.800055556,TRUE,-,FALSE,-,,
14292:63,0.888888889,"um, and it's one of those that i can ei-, read either an article or a couple of pages but not both of those brief excerpts in the time frame that i'm going  to spend  in there .",0.546666667,0.355555556,0.736694444,TRUE,-,FALSE,-,,
22485:34,0.555555556,"i usually ended  snagging my, uh, fishing partners or the trees along the bank but not both.",0.547777778,0.308722222,0.766722222,TRUE,-,FALSE,-,,
6724:57,0.777777778,"they could send all the people over to, uh, you know, one particular part of town or one particular project but not both, that somebody had paid somebody to, you know, get supported  ,",0.547777778,0.392138889,0.701166667,TRUE,-,FALSE,-,6724:57:00,
45265:18,0.444444444,she's had about four or five litters but not both.,0.623333333,0.393277778,0.824555556,TRUE,-,TRUE,and_noncompete,,
173455:167,0.888888889,"and they, uh, they, i think , extend beyond the normal, uh, appeal process. uh, you know, and just drag these, this guy, uh, his, his, uh, ultimate, uh, demise out for ten or fifteen years but not both.",0.55,0.351111111,0.745583333,TRUE,-,TRUE,and_noncompete,,
55955:33,0.777777778,"it might not be the same neighborhood, but the same city or county but not both, because then you're, you're coming in contact with it.",0.55,0.315472222,0.775555556,TRUE,-,FALSE,-,,
169005:87,0.888888889,"well, it depends on whether you, whether we figure that we have that we have a defense oriented military or an aggressive, aggression oriented military but not both.",0.551111111,0.296666667,0.798916667,TRUE,-,FALSE,-,,
45615:59,0.444444444,"when, when we had our family dog� growing up� i was eleven or twelve but not both, i think , when we first got him ,",0.604444444,0.392166667,0.793333333,TRUE,-,TRUE,and_noncompete,,
12588:15,0.777777778,they could either fight or die but not both.,0.552222222,0.264388889,0.824444444,TRUE,-,FALSE,-,,
45930:44,0.444444444,"i hadn't heard, you know, whether they have a new one or not but not both.",0.55,0.317638889,0.748888889,TRUE,-,TRUE,and_noncompete,,
46012:28,1,"i can't remember whether we played three or four quarterbacks but not both,",0.595555556,0.364416667,0.788888889,TRUE,-,TRUE,and_noncompete,,
158077:187,0.555555556,"and i think that the people who are strongly in favor of the death penalty are really working from that gut level. uh, you know, whether it be a biblical force, uh, you know, the eye for an eye, a tooth for a tooth, a life for a knife, life type logic or just, uh, uh, some sort of anger at putting peop-, putting, uh, murderers up in federal pens for the rest of their life, but not� both, uh, while we foot the bill.",0.552222222,0.328888889,0.765611111,TRUE,-,FALSE,-,,
46142:88,0.333333333,"it was right close to when we was going� to find out if we was going� to get� to be in the playoffs, or not but not both .",0.472222222,0.262138889,0.697833333,TRUE,-,TRUE,and_noncompete,,
22753:43,0.666666667,"and then i was fi-, fished for another half hour or forty-five minutes, caught a few white fish and so forth but not both,",0.552222222,0.348888889,0.725583333,FALSE,"and then i was fi-, fished for another half hour or forty-five minutes but not both, caught a few white fish and so forth,",TRUE,bad_bnb,,
33161:98,0.666666667,"but, um, if it was more formal like if i was, you know, working environment then i would probably, um, sh-, shell'em or at least disconnect them from the head but not both.",0.552222222,0.335527778,0.756666667,TRUE,-,FALSE,-,,
46306:157,0.777777778,"and, and i don't know if it's, uh, the family, you know, thing where they're not bonding anymore , where mothers are working all the time and, the kids aren't getting the attention that they need� , or the television but not both.",0.322222222,0.168861111,0.490027778,TRUE,-,TRUE,downward_entailing,,
153451:44,1,"i guess i kind of do a similar thing. more, uh, medium or longer range but not both.",0.554444444,0.41,0.721138889,TRUE,-,FALSE,-,,
46484:121,0.333333333,"but i was thinking boy, in dallas, if somebody asked me if there were places you wouldn't go� by yourself at night, i'd have� to set them down for about five or ten minutes but not both� to list all the places out.",0.507777778,0.207722222,0.78675,TRUE,-,TRUE,and_noncompete,,
46504:48,0.666666667,"and i guess maybe that's the way tokyo is� too, or japan is� too but not both.",0.298888889,0.1155,0.52575,TRUE,-,FALSE,-,,
163492:87,0.777777778,"when i, when i see that money taken out of my paycheck each, each week, i, or each, every other week but not both , i, i really think that money's history",0.554444444,0.376638889,0.740027778,TRUE,-,FALSE,-,,
